"","Scientific.Name","Latitude","Longitude","Country"
"1029","Adelges tsugae",42.896983,-72.60354,"US"
"1030","Adelges tsugae",36.085253,-81.843886,"US"
"1031","Adelges tsugae",42.881492,-72.559228,"US"
"1032","Adelges tsugae",36.088707,-81.840966,"US"
"1033","Adelges tsugae",39.405633,-123.802973,"US"
"1034","Adelges tsugae",41.786722,-74.557795,"US"
"1035","Adelges tsugae",42.80666,-72.059543,"US"
"1036","Adelges tsugae",41.600081,-78.18455,"US"
"1037","Adelges tsugae",40.525375,-76.228135,"US"
"1038","Adelges tsugae",42.6042,-71.61682,"US"
"1039","Adelges tsugae",40.316777,-80.058321,"US"
"1040","Adelges tsugae",41.728108,-74.236978,"US"
"1041","Adelges tsugae",41.362321,-78.183243,"US"
"1042","Adelges tsugae",38.997286,-79.682875,"US"
"1043","Adelges tsugae",41.005342,-75.410698,"US"
"1044","Adelges tsugae",40.123025,-75.214972,"US"
"1045","Adelges tsugae",40.779939,-73.97003,"US"
"1046","Adelges tsugae",41.356981,-75.614234,"US"
"1047","Adelges tsugae",43.113837,-71.642311,"US"
"1048","Adelges tsugae",42.5422,-72.262923,"US"
"1049","Adelges tsugae",42.5725,-72.2089,"US"
"1050","Adelges tsugae",41.745468,-70.461735,"US"
"1051","Adelges tsugae",44.239858,-69.051834,"US"
"1052","Adelges tsugae",42.856158,-76.285422,"US"
"1053","Adelges tsugae",42.436777,-71.136262,"US"
"1054","Adelges tsugae",41.189616,-74.887137,"US"
"1055","Adelges tsugae",44.369995,-68.959061,"US"
"1056","Adelges tsugae",42.961775,-72.003905,"US"
"1057","Adelges tsugae",41.329903,-79.208613,"US"
"1058","Adelges tsugae",42.918938,-71.698245,"US"
"1059","Adelges tsugae",42.656329,-73.76921,"US"
"1060","Adelges tsugae",38.602092,-78.370214,"US"
"1061","Adelges tsugae",42.645193,-72.144073,"US"
"1062","Adelges tsugae",40.50158,-78.015503,"US"
"1063","Adelges tsugae",43.828067,-86.426217,"US"
"1064","Adelges tsugae",41.901967,-72.706476,"US"
"1065","Adelges tsugae",43.045589,-77.481842,"US"
"1066","Adelges tsugae",42.863082,-72.063748,"US"
"1067","Adelges tsugae",42.411745,-73.255457,"US"
"1068","Adelges tsugae",36.091577,-81.837049,"US"
"1069","Adelges tsugae",39.627675,-79.869378,"US"
"1070","Adelges tsugae",34.919445,-85.38623,"US"
"1071","Adelges tsugae",35.636506,-83.548897,"US"
"1072","Adelges tsugae",36.212643,-81.657578,"US"
"1073","Adelges tsugae",40.688222,-74.014908,"US"
"1074","Adelges tsugae",41.317047,-74.001773,"US"
"1075","Adelges tsugae",42.104981,-72.574105,"US"
"1076","Adelges tsugae",42.622155,-72.21967,"US"
"1077","Adelges tsugae",42.325834,-73.278044,"US"
"1078","Adelges tsugae",42.94127,-72.058556,"US"
"1079","Adelges tsugae",39.2594,-76.729994,"US"
"1080","Adelges tsugae",42.800906,-71.36569,"US"
"1081","Adelges tsugae",42.828719,-71.333532,"US"
"1082","Adelges tsugae",38.26429,-81.667673,"US"
"1083","Adelges tsugae",42.454517,-71.124472,"US"
"1084","Adelges tsugae",42.454637,-71.124414,"US"
"1085","Adelges tsugae",42.361241,-73.492268,"US"
"1086","Adelges tsugae",38.641823,-77.963052,"US"
"1087","Adelges tsugae",43.11929,-71.19225,"US"
"1088","Adelges tsugae",42.962681,-76.135099,"US"
"1089","Adelges tsugae",42.311796,-72.736443,"US"
"1090","Adelges tsugae",42.444897,-71.090478,"US"
"1091","Adelges tsugae",41.990806,-71.651845,"US"
"1092","Adelges tsugae",35.846906,-85.304661,"US"
"1093","Adelges tsugae",41.854265,-71.390579,"US"
"1094","Adelges tsugae",35.668415,-85.34696,"US"
"1095","Adelges tsugae",35.668229,-85.347032,"US"
"1096","Adelges tsugae",41.979805,-72.500934,"US"
"1097","Adelges tsugae",43.906612,-69.965683,"US"
"1098","Adelges tsugae",42.454525,-71.124406,"US"
"1099","Adelges tsugae",42.27462,-73.59723,"US"
"1100","Adelges tsugae",42.675687,-72.054283,"US"
"1101","Adelges tsugae",43.210666,-71.082575,"US"
"1102","Adelges tsugae",34.838718,-85.420327,"US"
"1103","Adelges tsugae",34.892749,-84.665258,"US"
"1104","Adelges tsugae",36.509884,-82.6084,"US"
"1105","Adelges tsugae",42.454547,-71.124442,"US"
"1106","Adelges tsugae",42.292099,-72.597059,"US"
"1107","Adelges tsugae",35.439625,-83.186003,"US"
"1108","Adelges tsugae",42.201436,-73.327292,"US"
"1109","Adelges tsugae",42.44975,-71.085608,"US"
"1110","Adelges tsugae",34.980935,-84.583353,"US"
"1111","Adelges tsugae",43.154832,-71.209873,"US"
"1112","Adelges tsugae",40.637135,-75.986785,"US"
"1113","Adelges tsugae",43.152985,-71.247538,"US"
"1114","Adelges tsugae",42.423744,-76.49639,"US"
"1115","Adelges tsugae",37.55314,-83.383514,"US"
"1116","Adelges tsugae",35.084644,-83.299096,"US"
"1117","Adelges tsugae",43.150878,-71.090929,"US"
"1118","Adelges tsugae",36.547778,-84.768992,"US"
"1119","Adelges tsugae",42.354387,-73.329149,"US"
"1120","Adelges tsugae",35.053394,-83.182754,"US"
"1121","Adelges tsugae",40.273276,-77.788657,"US"
"1122","Adelges tsugae",36.042147,-85.597,"US"
"1123","Adelges tsugae",36.042136,-85.597,"US"
"1124","Adelges tsugae",36.042725,-85.596778,"US"
"1125","Adelges tsugae",42.44712,-71.102958,"US"
"1126","Adelges tsugae",39.872433,-79.499267,"US"
"1127","Adelges tsugae",35.053954,-83.18821,"US"
"1128","Adelges tsugae",41.30428,-79.026375,"US"
"1129","Adelges tsugae",43.126614,-71.56008,"US"
"1130","Adelges tsugae",35.966995,-81.118347,"US"
"1131","Adelges tsugae",35.445572,-82.218742,"US"
"1132","Adelges tsugae",42.70546,-72.49725,"US"
"1133","Adelges tsugae",42.454289,-71.124236,"US"
"1134","Adelges tsugae",43.15376,-71.211022,"US"
"1135","Adelges tsugae",42.514032,-72.306983,"US"
"1136","Adelges tsugae",41.305181,-79.163763,"US"
"1137","Adelges tsugae",40.715144,-76.792528,"US"
"1138","Adelges tsugae",43.857417,-69.774157,"US"
"1139","Adelges tsugae",42.555387,-70.844313,"US"
"1140","Adelges tsugae",42.703744,-73.228506,"US"
"1141","Adelges tsugae",42.447566,-79.334449,"US"
"1142","Adelges tsugae",42.442538,-71.08178,"US"
"1143","Adelges tsugae",40.528505,-79.895406,"US"
"1144","Adelges tsugae",40.264507,-77.395422,"US"
"1145","Adelges tsugae",42.442859,-71.182226,"US"
"1146","Adelges tsugae",43.127513,-77.490687,"US"
"1147","Adelges tsugae",42.565679,-71.209372,"US"
"1148","Adelges tsugae",43.152531,-71.214019,"US"
"1149","Adelges tsugae",42.48712,-72.257232,"US"
"1150","Adelges tsugae",35.032192,-82.700497,"US"
"1151","Adelges tsugae",42.347203,-72.706989,"US"
"1152","Adelges tsugae",41.917878,-72.962075,"US"
"1153","Adelges tsugae",37.800067,-83.593567,"US"
"1154","Adelges tsugae",41.593599,-73.592088,"US"
"1155","Adelges tsugae",41.592926,-73.590637,"US"
"1156","Adelges tsugae",40.667571,-77.049255,"US"
"1157","Adelges tsugae",41.068475,-80.089461,"US"
"1158","Adelges tsugae",36.478373,-84.860959,"US"
"1159","Adelges tsugae",37.977781,-78.994694,"US"
"1160","Adelges tsugae",42.463903,-71.090286,"US"
"1161","Adelges tsugae",42.66077,-72.45833,"US"
"1162","Adelges tsugae",43.338163,-86.34596,"US"
"1163","Adelges tsugae",36.0498,-82.177458,"US"
"1164","Adelges tsugae",39.907329,-77.474245,"US"
"1165","Adelges tsugae",42.67832,-77.509651,"US"
"1166","Adelges tsugae",41.086361,-80.679695,"US"
"1167","Adelges tsugae",41.528868,-71.809085,"US"
"1168","Adelges tsugae",42.115739,-73.499895,"US"
"1169","Adelges tsugae",39.599053,-79.95955,"US"
"1170","Adelges tsugae",42.096702,-71.177929,"US"
"1171","Adelges tsugae",43.12415,-70.935689,"US"
"1172","Adelges tsugae",43.166667,-77.541389,"US"
"1173","Adelges tsugae",39.920342,-76.295922,"US"
"1174","Adelges tsugae",41.89941,-72.698435,"US"
"1175","Adelges tsugae",40.053397,-75.209205,"US"
"1176","Adelges tsugae",42.488036,-71.242582,"US"
"1177","Adelges tsugae",42.898667,-76.753495,"US"
"1178","Adelges tsugae",39.999733,-77.371789,"US"
"1179","Adelges tsugae",40.466353,-77.394617,"US"
"1180","Adelges tsugae",42.494086,-71.036864,"US"
"1181","Adelges tsugae",42.628937,-72.111008,"US"
"1182","Adelges tsugae",40.420985,-76.911469,"US"
"1183","Adelges tsugae",40.610292,-74.536823,"US"
"1184","Adelges tsugae",40.680773,-74.388775,"US"
"1185","Adelges tsugae",42.464608,-71.087997,"US"
"1186","Adelges tsugae",34.950652,-82.810033,"US"
"1187","Adelges tsugae",42.368847,-71.995064,"US"
"1188","Adelges tsugae",42.610973,-72.46528,"US"
"1189","Adelges tsugae",42.30698,-72.475995,"US"
"1190","Adelges tsugae",42.448475,-71.085944,"US"
"1191","Adelges tsugae",40.991905,-75.264334,"US"
"1192","Adelges tsugae",42.448075,-71.55075,"US"
"1193","Adelges tsugae",41.082875,-80.679497,"US"
"1194","Adelges tsugae",41.082703,-80.67958,"US"
"1195","Adelges tsugae",41.082724,-80.679608,"US"
"1196","Adelges tsugae",42.449272,-71.083962,"US"
"1197","Adelges tsugae",35.685937,-83.658662,"US"
"1198","Adelges tsugae",38.962927,-77.201505,"US"
"1199","Adelges tsugae",42.452003,-76.474495,"US"
"1200","Adelges tsugae",40.253486,-77.395854,"US"
"1201","Adelges tsugae",41.130367,-81.557747,"US"
"1202","Adelges tsugae",41.082565,-80.679978,"US"
"1203","Adelges tsugae",41.082693,-80.679618,"US"
"1204","Adelges tsugae",41.08265,-80.679758,"US"
"1205","Adelges tsugae",41.082686,-80.679685,"US"
"1206","Adelges tsugae",41.08241,-80.679637,"US"
"1207","Adelges tsugae",41.082191,-80.679461,"US"
"1208","Adelges tsugae",41.08228,-80.67943,"US"
"1209","Adelges tsugae",41.081922,-80.680338,"US"
"1210","Adelges tsugae",42.504537,-72.273445,"US"
"1211","Adelges tsugae",42.618418,-70.735687,"US"
"1212","Adelges tsugae",38.963536,-77.201556,"US"
"1213","Adelges tsugae",42.454635,-71.124731,"US"
"1214","Adelges tsugae",40.589412,-79.958583,"US"
"1215","Adelges tsugae",41.052786,-80.590113,"US"
"1216","Adelges tsugae",42.366594,-72.435598,"US"
"1217","Adelges tsugae",40.543048,-77.562932,"US"
"1218","Adelges tsugae",42.450197,-72.434503,"US"
"1219","Adelges tsugae",42.444581,-71.089744,"US"
"1220","Adelges tsugae",40.96034,-75.243352,"US"
"1221","Adelges tsugae",42.434612,-71.307267,"US"
"1222","Adelges tsugae",42.455983,-71.123803,"US"
"1223","Adelges tsugae",43.331184,-77.487869,"US"
"1224","Adelges tsugae",39.903232,-78.614036,"US"
"1225","Adelges tsugae",42.319341,-72.406153,"US"
"1226","Adelges tsugae",39.389952,-76.925738,"US"
"1227","Adelges tsugae",42.226004,-71.049742,"US"
"1228","Adelges tsugae",40.475215,-77.176543,"US"
"1229","Adelges tsugae",35.560257,-83.181082,"US"
"1230","Adelges tsugae",42.259695,-72.831405,"US"
"1231","Adelges tsugae",42.604787,-72.421555,"US"
"1232","Adelges tsugae",36.31147,-82.320779,"US"
"1233","Adelges tsugae",40.661844,-74.564753,"US"
"1234","Adelges tsugae",41.036332,-75.308183,"US"
"1235","Adelges tsugae",40.553627,-77.166598,"US"
"1236","Adelges tsugae",42.424102,-72.189545,"US"
"1237","Adelges tsugae",40.581506,-79.981655,"US"
"1238","Adelges tsugae",42.457725,-71.124886,"US"
"1239","Adelges tsugae",42.451937,-76.474124,"US"
"1240","Adelges tsugae",35.526345,-82.926345,"US"
"1241","Adelges tsugae",35.690719,-82.194524,"US"
"1242","Adelges tsugae",42.71851,-76.755075,"US"
"1243","Adelges tsugae",42.461233,-72.165617,"US"
"1244","Adelges tsugae",42.460745,-72.171083,"US"
"1245","Adelges tsugae",42.347155,-72.706742,"US"
"1246","Adelges tsugae",35.901226,-81.523942,"US"
"1247","Adelges tsugae",40.056942,-75.201553,"US"
"1248","Adelges tsugae",40.034845,-75.192322,"US"
"1249","Adelges tsugae",42.489199,-72.287054,"US"
"1250","Adelges tsugae",42.464847,-71.085419,"US"
"1251","Adelges tsugae",41.742355,-74.081969,"US"
"1252","Adelges tsugae",40.65163,-79.693917,"US"
"1253","Adelges tsugae",42.379888,-72.233627,"US"
"1254","Adelges tsugae",38.867122,-77.11917,"US"
"1255","Adelges tsugae",42.49702,-72.200072,"US"
"1256","Adelges tsugae",42.44099,-72.182318,"US"
"1257","Adelges tsugae",42.361422,-72.475968,"US"
"1258","Adelges tsugae",42.455714,-79.338117,"US"
"1259","Adelges tsugae",42.41163,-71.159191,"US"
"1260","Adelges tsugae",41.739478,-74.081025,"US"
"1261","Adelges tsugae",42.534052,-72.302577,"US"
"1262","Adelges tsugae",41.893867,-72.634437,"US"
"1263","Adelges tsugae",40.464083,-77.184892,"US"
"1264","Adelges tsugae",42.578973,-72.434568,"US"
"1265","Adelges tsugae",41.082407,-80.679087,"US"
"1266","Adelges tsugae",41.081104,-80.679846,"US"
"1267","Adelges tsugae",42.454624,-71.125083,"US"
"1268","Adelges tsugae",42.400878,-76.381101,"US"
"1269","Adelges tsugae",42.454761,-79.334208,"US"
"1270","Adelges tsugae",42.054301,-72.430264,"US"
"1271","Adelges tsugae",42.6661,-72.328711,"US"
"1272","Adelges tsugae",42.097333,-73.70423,"US"
"1273","Adelges tsugae",41.544085,-73.855186,"US"
"1274","Adelges tsugae",43.992175,-69.555122,"US"
"1275","Adelges tsugae",40.278632,-80.08209,"US"
"1276","Adelges tsugae",40.791387,-77.877525,"US"
"1277","Adelges tsugae",38.973458,-79.253205,"US"
"1278","Adelges tsugae",41.137683,-81.575097,"US"
"1279","Adelges tsugae",42.399249,-76.580409,"US"
"1280","Adelges tsugae",40.094874,-80.662464,"US"
"1281","Adelges tsugae",42.454544,-71.124383,"US"
"1282","Adelges tsugae",41.135856,-81.570358,"US"
"1283","Adelges tsugae",41.135825,-81.570428,"US"
"1284","Adelges tsugae",43.046497,-77.479775,"US"
"1285","Adelges tsugae",35.204722,-82.565278,"US"
"1286","Adelges tsugae",42.687797,-71.76152,"US"
"1287","Adelges tsugae",35.55382,-82.932154,"US"
"1288","Adelges tsugae",42.617213,-70.728619,"US"
"1289","Adelges tsugae",42.6778,-72.328036,"US"
"1290","Adelges tsugae",41.612865,-81.289318,"US"
"1291","Adelges tsugae",39.113158,-79.500297,"US"
"1292","Adelges tsugae",35.598172,-83.387853,"US"
"1293","Adelges tsugae",42.454592,-71.124342,"US"
"1294","Adelges tsugae",39.825287,-75.461053,"US"
"1295","Adelges tsugae",39.828633,-75.44255,"US"
"1296","Adelges tsugae",42.855542,-72.57452,"US"
"1297","Adelges tsugae",39.327572,-79.537095,"US"
"1298","Adelges tsugae",42.41462,-76.49128,"US"
"1299","Adelges tsugae",40.744708,-77.8463,"US"
"1300","Adelges tsugae",40.739522,-77.753386,"US"
"1301","Adelges tsugae",35.511929,-82.55591,"US"
"1302","Adelges tsugae",40.588534,-74.556414,"US"
"1303","Adelges tsugae",42.645668,-70.989608,"US"
"1304","Adelges tsugae",40.125614,-75.440758,"US"
"1305","Adelges tsugae",40.754163,-77.818011,"US"
"1306","Adelges tsugae",42.452071,-71.91461,"US"
"1307","Adelges tsugae",40.754163,-77.818011,"US"
"1308","Adelges tsugae",38.055907,-81.062373,"US"
"1309","Adelges tsugae",35.612238,-82.443231,"US"
"1310","Adelges tsugae",41.303392,-73.017456,"US"
"1311","Adelges tsugae",42.503805,-72.206508,"US"
"1312","Adelges tsugae",41.729538,-74.23613,"US"
"1313","Adelges tsugae",40.344738,-79.50753,"US"
"1314","Adelges tsugae",40.50204,-80.060271,"US"
"1315","Adelges tsugae",38.071235,-81.092728,"US"
"1316","Adelges tsugae",42.68232,-72.945654,"US"
"1317","Adelges tsugae",42.455216,-71.124702,"US"
"1318","Adelges tsugae",40.5936,-74.547458,"US"
"1319","Adelges tsugae",39.188052,-79.143015,"US"
"1320","Adelges tsugae",42.346592,-76.731168,"US"
"1321","Adelges tsugae",34.40509,-84.101923,"US"
"1322","Adelges tsugae",42.406479,-76.513449,"US"
"1323","Adelges tsugae",41.7343,-74.236047,"US"
"1324","Adelges tsugae",41.737972,-74.23153,"US"
"1325","Adelges tsugae",41.737945,-74.229255,"US"
"1326","Adelges tsugae",42.38763,-72.040567,"US"
"1327","Adelges tsugae",41.730775,-74.24858,"US"
"1328","Adelges tsugae",41.730133,-74.250192,"US"
"1329","Adelges tsugae",41.768562,-74.149864,"US"
"1330","Adelges tsugae",41.736437,-74.235292,"US"
"1331","Adelges tsugae",41.722397,-74.265747,"US"
"1332","Adelges tsugae",42.544688,-73.87283,"US"
"1333","Adelges tsugae",37.280892,-80.467392,"US"
"1334","Adelges tsugae",35.526255,-82.926405,"US"
"1335","Adelges tsugae",35.497306,-82.719794,"US"
"1336","Adelges tsugae",41.095766,-74.96866,"US"
"1337","Adelges tsugae",40.054017,-75.207413,"US"
"1338","Adelges tsugae",42.401002,-76.535327,"US"
"1339","Adelges tsugae",42.495029,-72.417732,"US"
"1340","Adelges tsugae",41.958262,-72.766241,"US"
"1341","Adelges tsugae",39.017634,-79.60188,"US"
"1342","Adelges tsugae",44.937411,-123.029522,"US"
"1343","Adelges tsugae",42.928328,-72.324628,"US"
"1344","Adelges tsugae",40.443133,-74.435918,"US"
"1345","Adelges tsugae",41.727878,-74.241225,"US"
"1346","Adelges tsugae",41.725838,-74.24907,"US"
"1347","Adelges tsugae",41.713158,-74.246313,"US"
"1348","Adelges tsugae",41.721417,-74.233292,"US"
"1349","Adelges tsugae",41.72237,-74.232933,"US"
"1350","Adelges tsugae",41.723278,-74.23223,"US"
"1351","Adelges tsugae",41.728367,-74.230492,"US"
"1352","Adelges tsugae",41.733337,-74.226783,"US"
"1353","Adelges tsugae",35.507131,-82.744996,"US"
"1354","Adelges tsugae",42.454587,-71.124419,"US"
"1355","Adelges tsugae",42.647925,-71.005947,"US"
"1356","Adelges tsugae",40.792663,-77.846205,"US"
"1357","Adelges tsugae",35.18033,-85.674842,"US"
"1358","Adelges tsugae",37.246237,-80.386829,"US"
"1359","Adelges tsugae",42.454751,-71.124707,"US"
"1360","Adelges tsugae",41.236572,-75.807148,"US"
"1361","Adelges tsugae",42.724347,-77.604553,"US"
"1362","Adelges tsugae",40.420113,-79.679142,"US"
"1363","Adelges tsugae",42.454589,-71.124389,"US"
"1364","Adelges tsugae",42.45164,-76.475028,"US"
"1365","Adelges tsugae",42.550639,-72.448953,"US"
"1366","Adelges tsugae",35.129097,-85.359933,"US"
"1367","Adelges tsugae",41.752189,-75.858849,"US"
"1368","Adelges tsugae",42.266655,-71.283091,"US"
"1369","Adelges tsugae",43.783641,-70.171786,"US"
"1370","Adelges tsugae",40.608343,-79.951621,"US"
"1371","Adelges tsugae",34.856308,-83.867037,"US"
"1372","Adelges tsugae",42.419937,-76.402397,"US"
"1373","Adelges tsugae",39.849171,-75.644115,"US"
"1374","Adelges tsugae",40.721728,-77.739141,"US"
"1375","Adelges tsugae",42.372361,-71.141428,"US"
"1376","Adelges tsugae",41.371425,-77.934584,"US"
"1377","Adelges tsugae",42.521175,-72.506373,"US"
"1378","Adelges tsugae",40.733773,-77.885557,"US"
"1379","Adelges tsugae",47.912876,-122.377187,"US"
"1380","Adelges tsugae",39.627917,-79.865514,"US"
"1381","Adelges tsugae",39.655025,-79.830475,"US"
"1382","Adelges tsugae",42.152793,-73.246077,"US"
"1383","Adelges tsugae",40.4063,-76.8131,"US"
"1384","Adelges tsugae",42.454475,-71.124406,"US"
"1385","Adelges tsugae",42.673814,-72.990801,"US"
"1386","Adelges tsugae",40.290808,-74.72625,"US"
"1387","Adelges tsugae",42.322578,-77.313396,"US"
"1388","Adelges tsugae",42.33245,-77.313959,"US"
"1389","Adelges tsugae",42.544329,-72.359774,"US"
"1390","Adelges tsugae",40.288731,-77.715916,"US"
"1391","Adelges tsugae",42.45472,-71.402283,"US"
"1392","Adelges tsugae",40.219771,-77.242774,"US"
"1393","Adelges tsugae",42.449255,-71.08348,"US"
"1394","Adelges tsugae",41.231567,-74.534788,"US"
"1395","Adelges tsugae",42.205469,-76.350883,"US"
"1396","Adelges tsugae",35.762519,-83.271202,"US"
"1397","Adelges tsugae",42.458243,-76.492279,"US"
"1398","Adelges tsugae",42.144722,-72.060278,"US"
"1399","Adelges tsugae",42.588997,-72.587845,"US"
"1400","Adelges tsugae",40.557517,-80.162427,"US"
"1401","Adelges tsugae",42.483175,-72.152095,"US"
"1402","Adelges tsugae",42.40528,-71.116905,"US"
"1403","Adelges tsugae",42.47041,-72.320115,"US"
"1404","Adelges tsugae",39.627872,-79.865678,"US"
"1405","Adelges tsugae",40.89083,-78.207938,"US"
"1406","Adelges tsugae",42.663901,-72.978019,"US"
"1407","Adelges tsugae",42.545508,-72.370347,"US"
"1408","Adelges tsugae",42.616617,-71.617936,"US"
"1409","Adelges tsugae",40.518417,-79.901508,"US"
"1410","Adelges tsugae",38.563387,-78.363228,"US"
"1411","Adelges tsugae",41.980986,-71.655404,"US"
"1412","Adelges tsugae",41.978067,-71.654818,"US"
"1413","Adelges tsugae",35.527685,-82.929375,"US"
"1414","Adelges tsugae",42.646433,-71.588338,"US"
"1415","Adelges tsugae",42.083629,-72.66154,"US"
"1416","Adelges tsugae",42.455605,-76.453315,"US"
"1417","Adelges tsugae",42.117138,-73.508404,"US"
"1418","Adelges tsugae",42.391189,-73.229696,"US"
"1419","Adelges tsugae",42.625546,-72.088124,"US"
"1420","Adelges tsugae",42.603797,-72.717672,"US"
"1421","Adelges tsugae",37.815636,-83.668775,"US"
"1422","Adelges tsugae",35.604966,-82.581282,"US"
"1423","Adelges tsugae",40.55509,-75.546147,"US"
"1424","Adelges tsugae",39.612748,-76.661961,"US"
"1425","Adelges tsugae",41.147232,-73.380865,"US"
"1426","Adelges tsugae",35.171145,-82.629503,"US"
"1427","Adelges tsugae",35.481622,-82.625564,"US"
"1428","Adelges tsugae",39.014222,-78.668845,"US"
"1429","Adelges tsugae",42.488922,-71.242494,"US"
"1430","Adelges tsugae",40.788795,-77.83898,"US"
"1431","Adelges tsugae",35.652333,-83.573997,"US"
"1432","Adelges tsugae",42.266408,-71.304795,"US"
"1433","Adelges tsugae",42.454517,-71.124305,"US"
"1434","Adelges tsugae",39.703565,-78.658395,"US"
"1435","Adelges tsugae",41.136782,-75.337306,"US"
"1436","Adelges tsugae",37.199806,-80.479566,"US"
"1437","Adelges tsugae",35.525253,-82.930347,"US"
"1438","Adelges tsugae",42.056942,-73.34922,"US"
"1439","Adelges tsugae",42.893562,-70.942903,"US"
"1440","Adelges tsugae",40.784185,-77.864148,"US"
"1441","Adelges tsugae",42.502315,-71.45033,"US"
"1442","Adelges tsugae",42.454992,-76.455345,"US"
"1443","Adelges tsugae",41.135947,-75.341971,"US"
"1444","Adelges tsugae",41.804082,-77.192524,"US"
"1445","Adelges tsugae",35.233352,-83.334254,"US"
"1446","Adelges tsugae",35.732339,-85.24157,"US"
"1447","Adelges tsugae",47.127936,-122.853012,"US"
"1448","Adelges tsugae",40.633679,-75.986976,"US"
"1449","Adelges tsugae",35.529225,-82.919053,"US"
"1450","Adelges tsugae",38.167873,-78.792976,"US"
"1451","Adelges tsugae",42.34385,-73.771935,"US"
"1452","Adelges tsugae",42.103986,-72.157472,"US"
"1453","Adelges tsugae",42.698589,-72.892111,"US"
"1454","Adelges tsugae",35.645279,-82.54307,"US"
"1455","Adelges tsugae",40.700001,-77.260002,"US"
"1456","Adelges tsugae",40.922619,-74.89335,"US"
"1457","Adelges tsugae",42.454558,-71.124428,"US"
"1458","Adelges tsugae",42.889257,-72.618562,"US"
"1459","Adelges tsugae",42.887831,-72.62228,"US"
"1460","Adelges tsugae",42.896441,-72.606015,"US"
"1461","Adelges tsugae",40.692103,-73.372596,"US"
"1462","Adelges tsugae",40.394805,-74.423343,"US"
"1463","Adelges tsugae",40.718707,-73.627709,"US"
"1464","Adelges tsugae",40.155464,-79.272888,"US"
"1465","Adelges tsugae",42.297275,-71.09925,"US"
"1466","Adelges tsugae",41.075958,-74.304488,"US"
"1467","Adelges tsugae",42.481771,-71.466349,"US"
"1468","Adelges tsugae",42.256493,-71.839788,"US"
"1469","Adelges tsugae",40.083725,-75.232583,"US"
"1470","Adelges tsugae",42.221561,-73.515045,"US"
"1471","Adelges tsugae",47.57193,-122.299253,"US"
"1472","Adelges tsugae",36.294163,-82.495661,"US"
"1473","Adelges tsugae",42.397848,-71.472738,"US"
"1474","Adelges tsugae",42.624069,-70.719242,"US"
"1475","Adelges tsugae",40.908604,-74.441811,"US"
"1476","Adelges tsugae",42.37157,-71.465325,"US"
"1477","Adelges tsugae",47.762337,-122.304923,"US"
"1478","Adelges tsugae",40.533297,-79.861008,"US"
"1479","Adelges tsugae",42.454542,-71.124367,"US"
"1480","Adelges tsugae",38.918942,-77.120925,"US"
"1481","Adelges tsugae",35.525275,-82.930297,"US"
"1482","Adelges tsugae",35.525938,-82.927916,"US"
"1483","Adelges tsugae",39.703736,-78.655377,"US"
"1484","Adelges tsugae",37.199806,-80.479566,"US"
"1485","Adelges tsugae",39.383863,-79.285227,"US"
"1486","Adelges tsugae",40.709643,-79.720528,"US"
"1487","Adelges tsugae",43.052843,-70.989794,"US"
"1488","Adelges tsugae",40.356528,-75.223106,"US"
"1489","Adelges tsugae",40.159783,-79.232321,"US"
"1490","Adelges tsugae",42.646075,-71.658486,"US"
"1491","Adelges tsugae",42.330308,-72.540353,"US"
"1492","Adelges tsugae",43.127528,-77.482225,"US"
"1493","Adelges tsugae",35.612292,-82.566255,"US"
"1494","Adelges tsugae",42.312233,-76.503678,"US"
"1495","Adelges tsugae",42.448395,-71.086014,"US"
"1496","Adelges tsugae",39.059422,-77.032997,"US"
"1497","Adelges tsugae",35.643297,-83.690238,"US"
"1498","Adelges tsugae",47.30644,-122.522182,"US"
"1499","Adelges tsugae",42.455158,-71.084764,"US"
"1500","Adelges tsugae",42.022022,-70.884386,"US"
"1501","Adelges tsugae",41.364121,-71.929386,"US"
"1502","Adelges tsugae",38.384862,-79.609042,"US"
"1503","Adelges tsugae",40.4408,-79.9156,"US"
"1504","Adelges tsugae",39.430839,-76.766333,"US"
"1505","Adelges tsugae",42.435935,-71.015541,"US"
"1506","Adelges tsugae",42.492769,-70.977332,"US"
"1507","Adelges tsugae",40.221972,-76.948261,"US"
"1508","Adelges tsugae",40.7569,-79.650524,"US"
"1509","Adelges tsugae",42.56088,-71.344732,"US"
"1510","Adelges tsugae",42.299642,-71.099372,"US"
"1511","Adelges tsugae",40.046428,-75.201545,"US"
"1512","Adelges tsugae",42.218279,-71.118757,"US"
"1513","Adelges tsugae",40.861017,-73.875931,"US"
"1514","Adelges tsugae",42.428776,-76.479183,"US"
"1515","Adelges tsugae",38.78137,-77.363477,"US"
"1516","Adelges tsugae",41.706581,-70.824547,"US"
"1517","Adelges tsugae",36.953256,-82.055072,"US"
"1518","Adelges tsugae",40.257083,-76.64273,"US"
"1519","Adelges tsugae",42.568863,-70.824105,"US"
"1520","Adelges tsugae",42.85416,-72.58477,"US"
"1521","Adelges tsugae",39.919143,-75.360574,"US"
"1522","Adelges tsugae",39.914377,-75.359036,"US"
"1523","Adelges tsugae",44.08106,-123.099868,"US"
"1524","Adelges tsugae",40.418582,-79.84738,"US"
"1525","Adelges tsugae",36.405486,-82.338268,"US"
"1526","Adelges tsugae",39.69768,-78.665018,"US"
"1527","Adelges tsugae",42.454878,-71.124247,"US"
